"category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse","qc_conflict"
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","71335-2376-2","5 mg/1","TABLET, FILM COATED","ORAL","ANDA203281","Bryant Ranch Prepack","71335-2376","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","05/23/2024","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (71335-2376-2)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","71335-2448-1","20 mg/1","TABLET, COATED","ORAL","ANDA206763","Bryant Ranch Prepack","71335-2448","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","08/15/2024","N/A","ANDA","30 TABLET, COATED in 1 BOTTLE (71335-2448-1)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","71335-2448-2","20 mg/1","TABLET, COATED","ORAL","ANDA206763","Bryant Ranch Prepack","71335-2448","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","08/15/2024","N/A","ANDA","60 TABLET, COATED in 1 BOTTLE (71335-2448-2)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","71335-2448-3","20 mg/1","TABLET, COATED","ORAL","ANDA206763","Bryant Ranch Prepack","71335-2448","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","08/15/2024","N/A","ANDA","90 TABLET, COATED in 1 BOTTLE (71335-2448-3)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","71335-2448-4","20 mg/1","TABLET, COATED","ORAL","ANDA206763","Bryant Ranch Prepack","71335-2448","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","08/15/2024","N/A","ANDA","180 TABLET, COATED in 1 BOTTLE (71335-2448-4)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","71335-2600-1","5 mg/1","TABLET, COATED","ORAL","ANDA206763","Bryant Ranch Prepack","71335-2600","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","06/05/2025","N/A","ANDA","90 TABLET, COATED in 1 BOTTLE (71335-2600-1)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","71335-2749-1","40 mg/1","TABLET, COATED","ORAL","ANDA206763","Bryant Ranch Prepack","71335-2749","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","10/03/2025","N/A","ANDA","30 TABLET, COATED in 1 BOTTLE (71335-2749-1)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","71335-2749-2","40 mg/1","TABLET, COATED","ORAL","ANDA206763","Bryant Ranch Prepack","71335-2749","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","10/03/2025","N/A","ANDA","90 TABLET, COATED in 1 BOTTLE (71335-2749-2)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","71335-2749-3","40 mg/1","TABLET, COATED","ORAL","ANDA206763","Bryant Ranch Prepack","71335-2749","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","10/03/2025","N/A","ANDA","28 TABLET, COATED in 1 BOTTLE (71335-2749-3)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72189-373-90","5 mg/1","TABLET, FILM COATED","ORAL","ANDA207662","Direct_Rx","72189-373","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","08/15/2022","N/A","ANDA","90 TABLET, FILM COATED in 1 BOTTLE (72189-373-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72189-548-90","20 mg/1","TABLET, FILM COATED","ORAL","ANDA204798","Direct_Rx","72189-548","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/19/2024","N/A","ANDA","90 TABLET, FILM COATED in 1 BOTTLE (72189-548-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72189-549-30","40 mg/1","TABLET, FILM COATED","ORAL","ANDA204798","Direct_Rx","72189-549","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/19/2024","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (72189-549-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72189-549-90","40 mg/1","TABLET, FILM COATED","ORAL","ANDA204798","Direct_Rx","72189-549","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/19/2024","N/A","ANDA","90 TABLET, FILM COATED in 1 BOTTLE (72189-549-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72189-558-30","20 mg/1","TABLET","ORAL","ANDA206720","Direct_rx","72189-558","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","06/24/2024","N/A","ANDA","30 TABLET in 1 BOTTLE (72189-558-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72189-558-90","20 mg/1","TABLET","ORAL","ANDA206720","Direct_rx","72189-558","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","06/24/2024","N/A","ANDA","90 TABLET in 1 BOTTLE (72189-558-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72189-660-30","40 mg/1","TABLET, FILM COATED","ORAL","ANDA208130","Direct_Rx","72189-660","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","02/06/2026","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (72189-660-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72189-660-90","40 mg/1","TABLET, FILM COATED","ORAL","ANDA208130","Direct_Rx","72189-660","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","02/06/2026","N/A","ANDA","90 TABLET, FILM COATED in 1 BOTTLE (72189-660-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72241-078-04","5 mg/1","TABLET, COATED","ORAL","ANDA210682","Modavar Pharmaceuticals LLC","72241-078","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","90 TABLET, COATED in 1 BOTTLE (72241-078-04)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72241-078-10","5 mg/1","TABLET, COATED","ORAL","ANDA210682","Modavar Pharmaceuticals LLC","72241-078","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","500 TABLET, COATED in 1 BOTTLE (72241-078-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72241-078-11","5 mg/1","TABLET, COATED","ORAL","ANDA210682","Modavar Pharmaceuticals LLC","72241-078","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","1000 TABLET, COATED in 1 BOTTLE (72241-078-11)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72241-078-22","5 mg/1","TABLET, COATED","ORAL","ANDA210682","Modavar Pharmaceuticals LLC","72241-078","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","30 TABLET, COATED in 1 BOTTLE (72241-078-22)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72241-079-04","20 mg/1","TABLET, COATED","ORAL","ANDA210682","Modavar Pharmaceuticals LLC","72241-079","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","90 TABLET, COATED in 1 BOTTLE (72241-079-04)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72241-079-10","20 mg/1","TABLET, COATED","ORAL","ANDA210682","Modavar Pharmaceuticals LLC","72241-079","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","500 TABLET, COATED in 1 BOTTLE (72241-079-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72241-079-22","20 mg/1","TABLET, COATED","ORAL","ANDA210682","Modavar Pharmaceuticals LLC","72241-079","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","30 TABLET, COATED in 1 BOTTLE (72241-079-22)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72241-080-04","40 mg/1","TABLET, COATED","ORAL","ANDA210682","Modavar Pharmaceuticals LLC","72241-080","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","90 TABLET, COATED in 1 BOTTLE (72241-080-04)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72241-080-10","40 mg/1","TABLET, COATED","ORAL","ANDA210682","Modavar Pharmaceuticals LLC","72241-080","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","500 TABLET, COATED in 1 BOTTLE (72241-080-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","72241-080-22","40 mg/1","TABLET, COATED","ORAL","ANDA210682","Modavar Pharmaceuticals LLC","72241-080","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","30 TABLET, COATED in 1 BOTTLE (72241-080-22)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","82009-073-90","5 mg/1","TABLET, FILM COATED","ORAL","ANDA204798","QUALLENT PHARMACEUTICALS HEALTH LLC","82009-073","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","08/01/2023","N/A","ANDA","90 TABLET, FILM COATED in 1 BOTTLE (82009-073-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","82009-074-90","20 mg/1","TABLET, FILM COATED","ORAL","ANDA204798","QUALLENT PHARMACEUTICALS HEALTH LLC","82009-074","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","08/01/2023","N/A","ANDA","90 TABLET, FILM COATED in 1 BOTTLE (82009-074-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil","82009-075-90","40 mg/1","TABLET, FILM COATED","ORAL","ANDA204798","QUALLENT PHARMACEUTICALS HEALTH LLC","82009-075","Olmesartan Medoxomil","OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","08/01/2023","N/A","ANDA","90 TABLET, FILM COATED in 1 BOTTLE (82009-075-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil and Hydrochlorothiazide","46708-149-08","12.5 mg/1,                         20  mg/1","TABLET","ORAL","ANDA204233","Alembic Pharmaceuticals Limited","46708-149","Olmesartan Medoxomil and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/24/2017","N/A","ANDA","80 TABLET in 1 CARTON (46708-149-08)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil and Hydrochlorothiazide","46708-149-10","12.5 mg/1,                         20  mg/1","TABLET","ORAL","ANDA204233","Alembic Pharmaceuticals Limited","46708-149","Olmesartan Medoxomil and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/24/2017","N/A","ANDA","100 TABLET in 1 CARTON (46708-149-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil and Hydrochlorothiazide","46708-149-30","12.5 mg/1,                         20  mg/1","TABLET","ORAL","ANDA204233","Alembic Pharmaceuticals Limited","46708-149","Olmesartan Medoxomil and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/24/2017","N/A","ANDA","30 TABLET in 1 BOTTLE (46708-149-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil and Hydrochlorothiazide","46708-149-90","12.5 mg/1,                         20  mg/1","TABLET","ORAL","ANDA204233","Alembic Pharmaceuticals Limited","46708-149","Olmesartan Medoxomil and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/24/2017","N/A","ANDA","90 TABLET in 1 BOTTLE (46708-149-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil and Hydrochlorothiazide","46708-149-91","12.5 mg/1,                         20  mg/1","TABLET","ORAL","ANDA204233","Alembic Pharmaceuticals Limited","46708-149","Olmesartan Medoxomil and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/24/2017","N/A","ANDA","1000 TABLET in 1 BOTTLE (46708-149-91)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil and Hydrochlorothiazide","46708-150-08","12.5 mg/1,                         40  mg/1","TABLET","ORAL","ANDA204233","Alembic Pharmaceuticals Limited","46708-150","Olmesartan Medoxomil and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/24/2017","N/A","ANDA","80 TABLET in 1 CARTON (46708-150-08)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil and Hydrochlorothiazide","46708-150-10","12.5 mg/1,                         40  mg/1","TABLET","ORAL","ANDA204233","Alembic Pharmaceuticals Limited","46708-150","Olmesartan Medoxomil and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/24/2017","N/A","ANDA","100 TABLET in 1 CARTON (46708-150-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil and Hydrochlorothiazide","46708-150-30","12.5 mg/1,                         40  mg/1","TABLET","ORAL","ANDA204233","Alembic Pharmaceuticals Limited","46708-150","Olmesartan Medoxomil and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/24/2017","N/A","ANDA","30 TABLET in 1 BOTTLE (46708-150-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil and Hydrochlorothiazide","46708-150-90","12.5 mg/1,                         40  mg/1","TABLET","ORAL","ANDA204233","Alembic Pharmaceuticals Limited","46708-150","Olmesartan Medoxomil and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/24/2017","N/A","ANDA","90 TABLET in 1 BOTTLE (46708-150-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil and Hydrochlorothiazide","46708-150-91","12.5 mg/1,                         40  mg/1","TABLET","ORAL","ANDA204233","Alembic Pharmaceuticals Limited","46708-150","Olmesartan Medoxomil and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/24/2017","N/A","ANDA","1000 TABLET in 1 BOTTLE (46708-150-91)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","OlmesartanMedoxomil",FALSE,"nonproprietary","OlmesartanMedoxomil","OlmesartanMedoxomil_nonproprietary_raw.csv","Olmesartan Medoxomil and Hydrochlorothiazide","46708-151-08","25 mg/1,                         40  mg/1","TABLET","ORAL","ANDA204233","Alembic Pharmaceuticals Limited","46708-151","Olmesartan Medoxomil and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  OLMESARTAN MEDOXOMIL","HUMAN PRESCRIPTION DRUG","04/24/2017","N/A","ANDA","80 TABLET in 1 CARTON (46708-151-08)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
