"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"amlodipine and valsartan","33342-279-07","5 mg/1,                         160  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-279","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","30 TABLET in 1 BOTTLE (33342-279-07)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"amlodipine and valsartan","33342-279-10","5 mg/1,                         160  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-279","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","90 TABLET in 1 BOTTLE (33342-279-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"amlodipine and valsartan","33342-279-12","5 mg/1,                         160  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-279","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","10 BLISTER PACK in 1 CARTON (33342-279-12)  / 10 TABLET in 1 BLISTER PACK","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"amlodipine and valsartan","33342-280-07","10 mg/1,                         160  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-280","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","30 TABLET in 1 BOTTLE (33342-280-07)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"amlodipine and valsartan","33342-280-10","10 mg/1,                         160  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-280","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","90 TABLET in 1 BOTTLE (33342-280-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"amlodipine and valsartan","33342-280-12","10 mg/1,                         160  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-280","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","10 BLISTER PACK in 1 CARTON (33342-280-12)  / 10 TABLET in 1 BLISTER PACK","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"amlodipine and valsartan","33342-281-12","5 mg/1,                         320  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-281","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","10 BLISTER PACK in 1 CARTON (33342-281-12)  / 10 TABLET in 1 BLISTER PACK","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"amlodipine and valsartan","33342-281-10","5 mg/1,                         320  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-281","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","90 TABLET in 1 BOTTLE (33342-281-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"amlodipine and valsartan","33342-281-07","5 mg/1,                         320  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-281","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","30 TABLET in 1 BOTTLE (33342-281-07)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"amlodipine and valsartan","33342-282-12","10 mg/1,                         320  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-282","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","10 BLISTER PACK in 1 CARTON (33342-282-12)  / 10 TABLET in 1 BLISTER PACK","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"amlodipine and valsartan","33342-282-10","10 mg/1,                         320  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-282","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","90 TABLET in 1 BOTTLE (33342-282-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"amlodipine and valsartan","33342-282-07","10 mg/1,                         320  mg/1","TABLET","ORAL","ANDA207292","Macleods Pharmaceuticals Limited","33342-282","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","30 TABLET in 1 BOTTLE (33342-282-07)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"AMLODIPINE AND VALSARTAN","43386-080-09","10 mg/1,                         320  mg/1","TABLET","ORAL","ANDA202829","Lupin Pharmaceuticals,Inc.","43386-080","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/30/2015","N/A","ANDA","90 TABLET in 1 BOTTLE (43386-080-09)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"AMLODIPINE AND VALSARTAN","43386-080-03","10 mg/1,                         320  mg/1","TABLET","ORAL","ANDA202829","Lupin Pharmaceuticals,Inc.","43386-080","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/30/2015","N/A","ANDA","30 TABLET in 1 BOTTLE (43386-080-03)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"AMLODIPINE AND VALSARTAN","43386-081-09","5 mg/1,                         320  mg/1","TABLET","ORAL","ANDA202829","Lupin Pharmaceuticals,Inc.","43386-081","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/30/2015","N/A","ANDA","90 TABLET in 1 BOTTLE (43386-081-09)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"AMLODIPINE AND VALSARTAN","43386-081-03","5 mg/1,                         320  mg/1","TABLET","ORAL","ANDA202829","Lupin Pharmaceuticals,Inc.","43386-081","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/30/2015","N/A","ANDA","30 TABLET in 1 BOTTLE (43386-081-03)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"AMLODIPINE AND VALSARTAN","43386-082-09","10 mg/1,                         160  mg/1","TABLET","ORAL","ANDA202829","Lupin Pharmaceuticals,Inc.","43386-082","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/30/2015","N/A","ANDA","90 TABLET in 1 BOTTLE (43386-082-09)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"AMLODIPINE AND VALSARTAN","43386-082-03","10 mg/1,                         160  mg/1","TABLET","ORAL","ANDA202829","Lupin Pharmaceuticals,Inc.","43386-082","amlodipine and valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/30/2015","N/A","ANDA","30 TABLET in 1 BOTTLE (43386-082-03)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"AMLODIPINE AND VALSARTAN","43386-083-09","5 mg/1,                         160  mg/1","TABLET","ORAL","ANDA202829","Lupin Pharmaceuticals,Inc.","43386-083","Amlodipine and Valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/30/2015","N/A","ANDA","90 TABLET in 1 BOTTLE (43386-083-09)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"AMLODIPINE AND VALSARTAN","43386-083-03","5 mg/1,                         160  mg/1","TABLET","ORAL","ANDA202829","Lupin Pharmaceuticals,Inc.","43386-083","Amlodipine and Valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","03/30/2015","N/A","ANDA","30 TABLET in 1 BOTTLE (43386-083-03)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"Amlodipine and Valsartan","46708-458-30","5 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","ANDA202713","Alembic Pharmaceuticals Limited","46708-458","Amlodipine and Valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (46708-458-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"Amlodipine and Valsartan","46708-458-10","5 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","ANDA202713","Alembic Pharmaceuticals Limited","46708-458","Amlodipine and Valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","100 TABLET, FILM COATED in 1 CARTON (46708-458-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"Amlodipine and Valsartan","46708-458-31","5 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","ANDA202713","Alembic Pharmaceuticals Limited","46708-458","Amlodipine and Valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","100 TABLET, FILM COATED in 1 BOTTLE (46708-458-31)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"Amlodipine and Valsartan","46708-458-71","5 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","ANDA202713","Alembic Pharmaceuticals Limited","46708-458","Amlodipine and Valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","500 TABLET, FILM COATED in 1 BOTTLE (46708-458-71)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"Amlodipine and Valsartan","46708-458-90","5 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","ANDA202713","Alembic Pharmaceuticals Limited","46708-458","Amlodipine and Valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","90 TABLET, FILM COATED in 1 BOTTLE (46708-458-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"Amlodipine and Valsartan","46708-459-10","10 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","ANDA202713","Alembic Pharmaceuticals Limited","46708-459","Amlodipine and Valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","100 TABLET, FILM COATED in 1 CARTON (46708-459-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"Amlodipine and Valsartan","46708-459-30","10 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","ANDA202713","Alembic Pharmaceuticals Limited","46708-459","Amlodipine and Valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (46708-459-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
"Amlodipine and Valsartan","46708-459-31","10 mg/1,                         160  mg/1","TABLET, FILM COATED","ORAL","ANDA202713","Alembic Pharmaceuticals Limited","46708-459","Amlodipine and Valsartan","AMLODIPINE BESYLATE;  VALSARTAN","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","100 TABLET, FILM COATED in 1 BOTTLE (46708-459-31)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Calcium Channel Antagonists [MoA],  Calcium Channel Blocker [EPC],  Cytochrome P450 3A Inhibitors [MoA],  Dihydropyridine Calcium Channel Blocker [EPC],  Dihydropyridines [CS]","N/A","No","12/31/2026"
