"broad_group","category","medication","combo","raw_files","raw_rows","nonproprietary_rows","proprietary_rows","exact_duplicates_removed","conflicting_ndc_codes","conflicting_rows_retained","missing_ndc_rows","sparse_rows","distinct_ndc_codes","final_master_rows"
"Other","Hyperlipidemia_Medication","Alirocumab",FALSE,2,20,10,10,10,0,0,0,0,10,10
"Other","Hyperlipidemia_Medication","AmlodipineAtorvastatin",TRUE,1,14,0,14,0,0,0,0,0,14,14
"Other","Hyperlipidemia_Medication","AtorvastatinCalcium",FALSE,2,1054,1050,4,0,4,8,4,0,1046,1050
"Other","Hyperlipidemia_Medication","BempedoicAcid",FALSE,2,6,4,2,2,0,0,0,0,4,4
"Other","Hyperlipidemia_Medication","BempedoicAcidEzetimibe",TRUE,1,2,0,2,0,0,0,0,0,2,2
"Other","Hyperlipidemia_Medication","Cholestyramine",FALSE,2,65,62,3,3,0,0,0,0,62,62
"Other","Hyperlipidemia_Medication","ColesevelamHydrochloride",FALSE,1,21,21,0,0,0,0,0,0,21,21
"Other","Hyperlipidemia_Medication","ColestipolHydrochloride",FALSE,2,24,21,3,3,0,0,0,0,21,21
"Other","Hyperlipidemia_Medication","Evolocumab",FALSE,2,20,10,10,10,0,0,0,0,10,10
"Other","Hyperlipidemia_Medication","Ezetimibe",FALSE,2,202,201,1,1,0,0,0,0,201,201
"Other","Hyperlipidemia_Medication","EzetimibeSimvastatin",TRUE,1,8,0,8,0,0,0,0,0,8,8
"Other","Hyperlipidemia_Medication","Fenofibrate",FALSE,4,400,395,5,5,0,0,0,0,395,395
"Other","Hyperlipidemia_Medication","FenofibricAcid",FALSE,1,22,22,0,0,0,0,0,0,22,22
"Other","Hyperlipidemia_Medication","FluvastatinSodium",FALSE,2,8,7,1,1,0,0,0,0,7,7
"Other","Hyperlipidemia_Medication","Gemfibrozil",FALSE,2,305,122,183,2,0,0,0,0,303,303
"Other","Hyperlipidemia_Medication","IcosapentEthyl",FALSE,2,62,53,9,9,0,0,0,0,53,53
"Other","Hyperlipidemia_Medication","Inclisiran",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Other","Hyperlipidemia_Medication","LomitapideMesylate",FALSE,2,14,7,7,7,0,0,0,0,7,7
"Other","Hyperlipidemia_Medication","Lovastatin",FALSE,1,196,196,0,0,0,0,0,0,196,196
"Other","Hyperlipidemia_Medication","Niacin",FALSE,1,217,217,0,0,0,0,0,0,217,217
"Other","Hyperlipidemia_Medication","Omega3AcidEthylEsters",FALSE,1,35,35,0,0,0,0,0,0,35,35
"Other","Hyperlipidemia_Medication","PitavastatinCalcium",FALSE,2,32,29,3,3,0,0,0,0,29,29
"Other","Hyperlipidemia_Medication","PravastatinSodium",FALSE,1,369,369,0,0,0,0,0,0,369,369
"Other","Hyperlipidemia_Medication","RosuvastatinCalcium",FALSE,2,544,540,4,0,0,0,0,0,544,544
"Other","Hyperlipidemia_Medication","Simvastatin",FALSE,2,519,513,6,6,0,0,0,4,513,513
"Other","Severe_Cardiovascular_Medication","Adenosine",FALSE,1,152,152,0,0,0,0,0,0,152,152
"Other","Severe_Cardiovascular_Medication","AmiodaroneHydrochloride",FALSE,2,132,121,11,11,0,0,0,0,121,121
"Other","Severe_Cardiovascular_Medication","Apixaban",FALSE,2,81,51,30,30,0,0,0,0,51,51
"Other","Severe_Cardiovascular_Medication","Bivalirudin",FALSE,1,18,18,0,0,0,0,0,0,18,18
"Other","Severe_Cardiovascular_Medication","Cangrelor",FALSE,2,3,2,1,1,0,0,0,0,2,2
"Other","Severe_Cardiovascular_Medication","ClopidogrelBisulfate",FALSE,2,126,124,2,0,0,0,0,0,126,126
"Other","Severe_Cardiovascular_Medication","DobutamineHydrochloride",FALSE,2,22,4,18,4,0,0,0,0,18,18
"Other","Severe_Cardiovascular_Medication","Dofetilide",FALSE,2,57,51,6,6,0,0,0,0,51,51
"Other","Severe_Cardiovascular_Medication","DopamineHydrochloride",FALSE,2,90,52,38,31,0,0,0,0,59,59
"Other","Severe_Cardiovascular_Medication","EnoxaparinSodium",FALSE,2,187,170,17,17,0,0,0,0,170,170
"Other","Severe_Cardiovascular_Medication","Epinephrine",FALSE,2,381,361,20,17,0,0,0,0,364,364
"Other","Severe_Cardiovascular_Medication","Eptifibatide",FALSE,1,21,21,0,0,0,0,0,0,21,21
"Other","Severe_Cardiovascular_Medication","HeparinSodium",FALSE,2,276,138,138,138,0,0,0,0,138,138
"Other","Severe_Cardiovascular_Medication","LidocaineHydrochloride",FALSE,1,789,789,0,0,0,0,0,1,789,789
"Other","Severe_Cardiovascular_Medication","Macitentan",FALSE,2,29,27,2,2,0,0,0,0,27,27
"Other","Severe_Cardiovascular_Medication","MilrinoneLactate",FALSE,1,49,49,0,0,0,0,0,0,49,49
"Other","Severe_Cardiovascular_Medication","Nitroglycerin",FALSE,2,160,153,7,7,0,0,0,0,153,153
"Other","Severe_Cardiovascular_Medication","NorepinephrineBitartrate",FALSE,2,47,43,4,4,0,0,0,0,43,43
"Other","Severe_Cardiovascular_Medication","PrasugrelHydrochloride",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Other","Severe_Cardiovascular_Medication","ProcainamideHydrochloride",FALSE,1,15,15,0,0,0,0,0,0,15,15
"Other","Severe_Cardiovascular_Medication","Rivaroxaban",FALSE,2,141,113,28,28,0,0,0,0,113,113
"Other","Severe_Cardiovascular_Medication","SacubitrilValsartan",TRUE,1,15,0,15,0,0,0,0,0,15,15
"Other","Severe_Cardiovascular_Medication","SodiumNitroprusside",FALSE,1,22,22,0,0,0,0,0,0,22,22
"Other","Severe_Cardiovascular_Medication","Ticagrelor",FALSE,2,124,118,6,6,0,0,0,0,118,118
"Other","Severe_Cardiovascular_Medication","TirofibanHydrochloride",FALSE,2,10,4,6,0,0,0,0,0,10,10
"Other","Severe_Cardiovascular_Medication","Treprostinil",FALSE,2,66,60,6,5,0,0,0,0,61,61
"Other","Severe_Cardiovascular_Medication","Vasopressin",FALSE,2,47,39,8,8,0,0,0,0,39,39
"Other","Severe_Cardiovascular_Medication","Vericiguat",FALSE,2,22,11,11,11,0,0,0,0,11,11
"Respiratory:allergy_Medication","Corticosteroids","Alclometasonedipropionate",FALSE,1,13,13,0,0,0,0,0,0,13,13
"Respiratory:allergy_Medication","Corticosteroids","Amcinonide",FALSE,1,8,8,0,0,0,0,0,0,8,8
"Respiratory:allergy_Medication","Corticosteroids","Beclomethasonedipropionate",FALSE,3,30,18,12,12,0,0,0,0,18,18
"Respiratory:allergy_Medication","Corticosteroids","BetamethasoneAcetateSodiumPhosphate",FALSE,2,4,2,2,2,0,0,0,0,2,2
"Respiratory:allergy_Medication","Corticosteroids","Betamethasonedipropionate",FALSE,2,146,144,2,2,0,0,0,0,144,144
"Respiratory:allergy_Medication","Corticosteroids","Betamethasonevalerate",FALSE,1,35,35,0,0,0,0,0,0,35,35
"Respiratory:allergy_Medication","Corticosteroids","Budesonide",FALSE,3,139,125,14,14,0,0,0,0,125,125
"Respiratory:allergy_Medication","Corticosteroids","Ciclesonide",FALSE,3,22,11,11,11,0,0,0,0,11,11
"Respiratory:allergy_Medication","Corticosteroids","Clobetasolpropionate",FALSE,1,259,259,0,0,0,0,0,0,259,259
"Respiratory:allergy_Medication","Corticosteroids","Clocortolonepivalate",FALSE,1,2,2,0,0,0,0,0,0,2,2
"Respiratory:allergy_Medication","Corticosteroids","Cortisoneacetate",FALSE,1,189,189,0,0,0,0,0,0,189,189
"Respiratory:allergy_Medication","Corticosteroids","Deflazacort",FALSE,2,57,52,5,5,0,0,0,0,52,52
"Respiratory:allergy_Medication","Corticosteroids","Desonide",FALSE,2,175,174,1,1,0,0,0,0,174,174
"Respiratory:allergy_Medication","Corticosteroids","Desoximetasone",FALSE,2,93,84,9,9,0,0,0,0,84,84
"Respiratory:allergy_Medication","Corticosteroids","Dexamethasone",FALSE,2,476,474,2,2,0,0,0,1,474,474
"Respiratory:allergy_Medication","Corticosteroids","Dexamethasonesodiumphosphate",FALSE,2,116,115,1,0,0,0,0,0,116,116
"Respiratory:allergy_Medication","Corticosteroids","Diflorasonediacetate",FALSE,1,12,12,0,0,0,0,0,0,12,12
"Respiratory:allergy_Medication","Corticosteroids","Difluprednate",FALSE,2,12,11,1,1,0,0,0,0,11,11
"Respiratory:allergy_Medication","Corticosteroids","Fludrocortisoneacetate",FALSE,1,26,26,0,0,0,0,0,0,26,26
"Respiratory:allergy_Medication","Corticosteroids","Flunisolide",FALSE,1,3,3,0,0,0,0,0,0,3,3
"Respiratory:allergy_Medication","Corticosteroids","Fluocinoloneacetonide",FALSE,4,69,61,8,8,0,0,0,0,61,61
"Respiratory:allergy_Medication","Corticosteroids","Fluocinonide",FALSE,2,106,104,2,0,0,0,0,0,106,106
"Respiratory:allergy_Medication","Corticosteroids","Fluorometholone",FALSE,3,22,14,8,8,0,0,0,0,14,14
"Respiratory:allergy_Medication","Corticosteroids","Flurandrenolide",FALSE,2,11,7,4,4,0,0,0,0,7,7
"Respiratory:allergy_Medication","Corticosteroids","Fluticasonefuroate",FALSE,3,46,31,15,15,0,0,0,0,31,31
"Respiratory:allergy_Medication","Corticosteroids","Fluticasonepropionate",FALSE,2,364,336,28,15,0,0,0,0,349,349
"Respiratory:allergy_Medication","Corticosteroids","Halcinonide",FALSE,2,20,12,8,8,0,0,0,0,12,12
"Respiratory:allergy_Medication","Corticosteroids","Halobetasolpropionate",FALSE,3,33,29,4,4,0,0,0,0,29,29
"Respiratory:allergy_Medication","Corticosteroids","Hydrocortisone",FALSE,2,918,904,14,11,0,0,0,0,907,907
"Respiratory:allergy_Medication","Corticosteroids","Hydrocortisoneacetate",FALSE,2,160,157,3,3,0,0,0,0,157,157
"Respiratory:allergy_Medication","Corticosteroids","Hydrocortisonebutyrate",FALSE,1,23,23,0,0,0,0,0,0,23,23
"Respiratory:allergy_Medication","Corticosteroids","Hydrocortisonesodiumsuccinate",FALSE,2,23,12,11,8,0,0,0,0,15,15
"Respiratory:allergy_Medication","Corticosteroids","Hydrocortisonevalerate",FALSE,1,25,25,0,0,0,0,0,0,25,25
"Respiratory:allergy_Medication","Corticosteroids","Loteprednoletabonate",FALSE,4,85,67,18,18,0,0,0,0,67,67
"Respiratory:allergy_Medication","Corticosteroids","Methylprednisolone",FALSE,2,252,196,56,52,0,0,0,0,200,200
"Respiratory:allergy_Medication","Corticosteroids","Methylprednisoloneacetate",FALSE,2,75,57,18,18,0,0,0,0,57,57
"Respiratory:allergy_Medication","Corticosteroids","Methylprednisolonesodiumsuccinate",FALSE,2,77,46,31,26,0,0,0,0,51,51
"Respiratory:allergy_Medication","Corticosteroids","Mometasonefuroate",FALSE,3,103,87,16,16,0,0,0,0,87,87
"Respiratory:allergy_Medication","Corticosteroids","Prednicarbate",FALSE,1,42,0,42,0,0,0,0,0,42,42
"Respiratory:allergy_Medication","Corticosteroids","Prednisolone",FALSE,2,284,281,3,3,0,0,0,0,281,281
"Respiratory:allergy_Medication","Corticosteroids","Prednisoloneacetate",FALSE,2,85,84,1,1,0,0,0,0,84,84
"Respiratory:allergy_Medication","Corticosteroids","Prednisolonesodiumphosphate",FALSE,1,38,38,0,0,0,0,0,0,38,38
"Respiratory:allergy_Medication","Corticosteroids","Prednisone",FALSE,1,1090,1090,0,0,0,0,0,0,1090,1090
"Respiratory:allergy_Medication","Corticosteroids","Triamcinoloneacetonide",FALSE,4,501,481,20,20,0,0,0,0,481,481
"Respiratory:allergy_Medication","Corticosteroids","Triamcinolonehexacetonide",FALSE,1,1,1,0,0,0,0,0,0,1,1
"Respiratory:allergy_Medication","Corticosteroids","Vamorolone",FALSE,2,2,1,1,1,0,0,0,0,1,1
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Alcaftadine",FALSE,2,17,11,6,6,0,0,0,0,11,11
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Azelastine",FALSE,2,65,55,10,10,0,0,0,0,55,55
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Bepotastine",FALSE,2,18,15,3,3,0,0,0,0,15,15
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Cetirizine",FALSE,2,1090,1021,69,63,6,12,0,0,1021,1027
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Desloratadine",FALSE,2,31,28,3,3,0,0,0,0,28,28
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Epinastine",FALSE,1,1,1,0,0,0,0,0,0,1,1
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Fexofenadine",FALSE,2,611,572,39,39,0,0,0,0,572,572
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Ketotifen",FALSE,3,38,32,6,6,0,0,0,0,32,32
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Levocetirizine",FALSE,2,210,193,17,17,0,0,0,0,193,193
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Loratadine",FALSE,3,1111,990,121,121,0,0,0,0,990,990
"Respiratory:allergy_Medication","NonSedating_Antihistamines","Olopatadine",FALSE,2,152,143,9,9,0,0,0,0,143,143
"Respiratory:allergy_Medication","Other_Antihistamines","Brompheniramine",FALSE,2,141,137,4,0,0,0,0,0,141,141
"Respiratory:allergy_Medication","Other_Antihistamines","Carbinoxamine",FALSE,2,21,13,8,8,0,0,0,0,13,13
"Respiratory:allergy_Medication","Other_Antihistamines","Chlorpheniramine",FALSE,2,452,450,2,2,0,0,0,0,450,450
"Respiratory:allergy_Medication","Other_Antihistamines","Clemastine",FALSE,1,5,5,0,0,0,0,0,0,5,5
"Respiratory:allergy_Medication","Other_Antihistamines","Cyproheptadine",FALSE,1,69,69,0,0,0,0,0,0,69,69
"Respiratory:allergy_Medication","Other_Antihistamines","Dexchlorpheniramine",FALSE,1,11,11,0,0,0,0,0,0,11,11
"Respiratory:allergy_Medication","Other_Antihistamines","Dimenhydrinate",FALSE,2,74,48,26,13,0,0,0,0,61,61
"Respiratory:allergy_Medication","Other_Antihistamines","Diphenhydramine",FALSE,4,1935,1838,97,51,38,76,3,0,1843,1881
"Respiratory:allergy_Medication","Other_Antihistamines","Doxylamine",FALSE,3,820,801,19,9,0,0,0,1,811,811
"Respiratory:allergy_Medication","Other_Antihistamines","Hydroxyzine",FALSE,1,711,711,0,0,0,0,0,0,711,711
"Respiratory:allergy_Medication","Other_Antihistamines","Meclizine",FALSE,2,427,412,15,15,0,0,0,0,412,412
"Respiratory:allergy_Medication","Other_Antihistamines","Pheniramine",FALSE,1,611,611,0,0,0,0,0,0,611,611
"Respiratory:allergy_Medication","Other_Antihistamines","Promethazine",FALSE,2,383,376,7,7,0,0,0,0,376,376
"Respiratory:allergy_Medication","Other_Antihistamines","Triprolidine",FALSE,2,87,83,4,4,0,0,0,0,83,83
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfate",FALSE,4,211,208,3,3,0,0,0,0,208,208
"Respiratory:allergy_Medication","Other_Asthma_Medications","AlbuterolSulfateBudesonide",TRUE,1,2,0,2,0,0,0,0,0,2,2
"Respiratory:allergy_Medication","Other_Asthma_Medications","Aminophylline",FALSE,1,11,11,0,0,0,0,0,0,11,11
"Respiratory:allergy_Medication","Other_Asthma_Medications","Benralizumab",FALSE,2,12,6,6,6,0,0,0,0,6,6
"Respiratory:allergy_Medication","Other_Asthma_Medications","BudesonideFormoterolFumarate",TRUE,2,11,0,11,0,0,0,0,0,11,11
"Respiratory:allergy_Medication","Other_Asthma_Medications","CromolynSodium",FALSE,1,11,11,0,0,0,0,0,0,11,11
"Respiratory:allergy_Medication","Other_Asthma_Medications","DepemokimabUlaa",FALSE,1,2,0,2,0,0,0,0,0,2,2
"Respiratory:allergy_Medication","Other_Asthma_Medications","Dupilumab",FALSE,2,16,8,8,8,0,0,0,0,8,8
"Respiratory:allergy_Medication","Other_Asthma_Medications","Epinephrine",FALSE,2,363,361,2,2,0,0,0,0,361,361
"Respiratory:allergy_Medication","Other_Asthma_Medications","FluticasoneFuroateUmeclidiniumVilanterol",TRUE,1,6,0,6,0,0,0,0,0,6,6
"Respiratory:allergy_Medication","Other_Asthma_Medications","FluticasoneFuroateVilanterol",TRUE,1,5,0,5,0,0,0,0,0,5,5
"Respiratory:allergy_Medication","Other_Asthma_Medications","FluticasonePropionateSalmeterolXinafoate",TRUE,4,17,0,17,0,0,0,0,0,17,17
"Respiratory:allergy_Medication","Other_Asthma_Medications","FormoterolFumarate",FALSE,1,63,63,0,0,0,0,0,0,63,63
"Respiratory:allergy_Medication","Other_Asthma_Medications","LevalbuterolHydrochloride",FALSE,3,23,21,2,1,0,0,0,0,22,22
"Respiratory:allergy_Medication","Other_Asthma_Medications","Mepolizumab",FALSE,2,14,7,7,7,0,0,0,0,7,7
"Respiratory:allergy_Medication","Other_Asthma_Medications","MometasoneFuroateFormoterolFumarate",TRUE,1,5,0,5,0,0,0,0,0,5,5
"Respiratory:allergy_Medication","Other_Asthma_Medications","MontelukastSodium",FALSE,2,204,199,5,5,0,0,0,0,199,199
"Respiratory:allergy_Medication","Other_Asthma_Medications","Omalizumab",FALSE,2,32,18,14,14,0,0,0,0,18,18
"Respiratory:allergy_Medication","Other_Asthma_Medications","Reslizumab",FALSE,2,2,1,1,1,0,0,0,0,1,1
"Respiratory:allergy_Medication","Other_Asthma_Medications","SalmeterolXinafoate",FALSE,1,12,12,0,0,0,0,0,0,12,12
"Respiratory:allergy_Medication","Other_Asthma_Medications","TerbutalineSulfate",FALSE,1,31,31,0,0,0,0,0,0,31,31
"Respiratory:allergy_Medication","Other_Asthma_Medications","TezepelumabEkko",FALSE,2,8,4,4,4,0,0,0,0,4,4
"Respiratory:allergy_Medication","Other_Asthma_Medications","Theophylline",FALSE,2,80,76,4,4,0,0,0,0,76,76
"Respiratory:allergy_Medication","Other_Asthma_Medications","TiotropiumBromide",FALSE,2,19,14,5,5,0,0,0,0,14,14
"Respiratory:allergy_Medication","Other_Asthma_Medications","Zafirlukast",FALSE,1,24,24,0,0,0,0,0,0,24,24
"Respiratory:allergy_Medication","Other_Asthma_Medications","Zileuton",FALSE,2,7,6,1,1,0,0,0,0,6,6
"Respiratory:allergy_Medication","Smoking_Cessation","BupropionHydrochloride",FALSE,1,878,878,0,0,0,0,0,0,878,878
"Respiratory:allergy_Medication","Smoking_Cessation","Nicotine",FALSE,2,1468,1427,41,18,23,46,1,0,1426,1449
"Respiratory:allergy_Medication","Smoking_Cessation","NicotinePolacrilex",FALSE,2,1276,1181,95,24,69,138,0,0,1183,1252
"Respiratory:allergy_Medication","Smoking_Cessation","VareniclineTartrate",FALSE,2,74,67,7,7,0,0,0,0,67,67
